DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
54.042,6.014,29.627,29.990,89.052,87.428
54.083,6.013,30.159,30.125,89.011,87.421
54.125,6.014,29.475,30.040,89.016,87.434
54.167,6.013,29.427,30.137,89.015,87.418
54.208,6.015,29.368,29.956,89.026,87.411
54.250,6.014,30.036,29.939,89.036,87.404
54.292,6.014,30.083,30.067,89.002,87.418
54.375,6.014,29.394,30.079,89.083,87.455
54.417,6.013,30.137,30.016,89.075,87.529
54.458,6.014,29.352,29.994,89.129,87.623
54.500,6.015,29.317,30.152,89.192,87.638
54.542,6.014,30.091,30.014,89.156,87.587
54.583,6.014,29.554,30.117,89.157,87.616
54.625,6.015,30.157,29.870,89.138,87.584
54.667,6.015,29.971,30.154,89.117,87.585
54.708,6.015,29.886,29.959,89.111,87.546
54.750,6.015,30.083,29.852,89.074,87.455
54.792,6.016,29.718,30.283,88.976,87.383
54.833,6.014,30.002,29.941,88.902,87.368
54.875,6.015,29.432,29.963,88.883,87.262
54.958,6.014,30.139,30.070,88.959,87.342
55.000,6.015,29.252,30.196,89.007,87.420
55.042,6.013,29.130,30.184,88.980,87.370
55.083,6.014,29.922,30.095,88.961,87.330
55.125,6.012,30.128,29.917,88.969,87.308
55.167,6.012,29.485,30.081,88.999,87.371
55.208,6.013,30.178,29.950,88.985,87.365
55.250,6.013,29.420,29.946,88.986,87.369
55.292,6.013,30.309,30.236,88.993,87.399
