DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
312.083,5.977,29.458,30.858,87.150,86.051
312.125,5.980,29.318,30.523,87.198,85.972
312.167,5.979,29.211,30.690,87.144,86.007
312.208,5.976,29.317,30.709,87.168,85.958
312.250,5.976,29.218,30.323,87.147,85.926
312.292,5.977,29.387,30.754,87.119,85.883
312.375,2.756,14.573,30.009,83.157,82.570
312.417,2.756,14.582,30.398,80.082,79.699
312.458,2.757,14.593,30.434,79.394,79.060
312.500,2.757,14.653,30.309,79.231,78.879
312.542,2.757,14.614,30.524,79.100,78.780
312.583,2.757,14.650,30.567,79.073,78.739
312.625,2.758,14.663,30.588,79.044,78.696
312.667,2.757,14.599,30.403,79.047,78.697
312.708,2.758,14.630,30.308,78.982,78.560
312.750,2.756,14.635,30.448,78.964,78.503
312.792,2.757,14.596,30.415,78.942,78.551
312.833,2.757,14.583,30.506,78.991,78.542
312.875,2.756,14.584,30.404,78.990,78.530
312.958,5.945,29.149,31.009,86.633,85.503
313.000,5.950,28.738,30.552,87.017,85.888
313.042,5.949,28.898,30.577,87.089,85.951
313.083,5.947,28.900,30.495,87.114,85.960
313.125,5.949,29.117,30.644,87.151,85.973
313.167,5.949,28.950,30.405,87.153,86.004
313.208,5.947,28.846,30.761,87.152,85.954
313.250,5.947,28.750,30.610,87.077,85.964
313.292,5.947,28.777,30.778,87.064,85.909
313.375,5.947,28.785,30.562,87.025,85.934
313.417,5.945,28.958,30.374,87.098,85.979
313.458,5.946,29.251,30.607,87.167,86.060
313.500,5.947,29.139,30.657,87.176,86.079
313.542,5.948,28.867,30.340,87.253,86.131
313.583,5.948,28.990,30.488,87.260,86.129
313.625,5.949,29.025,30.626,87.246,86.101
313.667,5.950,28.961,30.615,87.252,86.186
313.708,5.949,28.502,30.410,87.316,86.202
313.750,5.950,29.191,30.716,87.214,86.103
313.792,5.949,29.120,30.407,87.241,86.091
313.833,5.950,29.122,30.676,87.200,86.096
313.875,5.950,29.017,30.161,87.224,86.068
313.958,5.949,29.025,30.474,87.200,86.007
314.000,5.949,29.007,30.492,87.218,86.027
314.042,5.949,28.951,30.375,87.204,86.035
314.083,5.947,29.100,30.722,87.243,86.017
314.125,5.947,28.946,30.349,87.240,86.013
314.167,5.946,29.102,30.378,87.234,86.020
314.208,5.947,29.055,30.350,87.220,86.029
314.250,5.946,28.895,30.298,87.183,86.037
314.292,5.945,28.980,30.405,87.118,85.964
314.375,5.947,28.968,30.492,87.128,86.013
314.417,5.946,28.985,30.477,87.164,86.108
314.458,5.947,28.791,30.226,87.220,86.174
314.500,5.949,28.951,30.430,87.218,86.213
314.542,5.948,28.915,30.754,87.237,86.223
314.583,5.951,29.103,30.418,87.241,86.169
314.625,5.950,29.012,30.680,87.204,86.174
314.667,5.949,29.117,30.492,87.226,86.190
314.708,5.950,29.146,30.394,87.220,86.163
314.750,5.948,29.079,30.720,87.200,86.165
314.792,5.950,29.129,30.687,87.166,86.141
314.833,5.949,28.967,30.585,87.149,86.192
314.875,5.950,29.149,30.438,87.208,86.136
314.958,5.952,29.044,30.319,87.187,86.013
315.000,5.949,28.920,30.285,87.217,86.048
315.042,5.948,28.774,30.296,87.179,86.017
315.083,5.949,28.899,30.300,87.144,85.975
315.125,5.948,28.893,30.350,87.152,85.959
315.167,5.948,28.999,30.206,87.190,86.049
315.208,5.947,28.801,30.313,87.233,86.072
315.250,5.948,29.053,30.311,87.203,86.078
315.292,5.949,28.916,30.280,87.215,86.022
315.375,4.259,21.428,30.152,84.691,83.858
315.417,4.259,21.096,30.317,84.095,83.368
315.458,4.260,21.482,30.437,84.041,83.342
315.500,4.261,21.431,30.227,84.037,83.364
315.542,4.259,21.081,30.341,84.000,83.255
315.583,4.259,21.437,30.329,83.935,83.162
315.625,4.260,21.046,30.368,83.921,83.189
315.667,4.260,21.476,30.363,83.962,83.224
315.708,4.259,21.070,30.450,83.969,83.189
315.750,4.261,21.460,30.403,83.939,83.134
315.792,4.260,21.467,30.527,84.022,83.229
315.833,4.260,21.465,30.315,84.303,83.483
315.875,4.260,21.069,30.138,84.320,83.497
315.958,5.951,29.497,30.508,87.670,86.609
316.000,5.950,29.959,30.733,87.415,86.306
316.042,5.950,29.885,30.489,87.381,86.301
316.083,5.948,29.751,30.683,87.408,86.336
316.125,5.950,29.710,30.260,87.416,86.345
316.167,5.949,29.713,30.690,87.437,86.354
316.208,5.950,29.848,30.449,87.438,86.302
316.250,5.949,29.745,30.548,87.428,86.217
316.292,5.950,29.685,30.381,87.378,86.209
316.375,4.259,20.674,30.099,84.937,84.078
316.417,4.260,20.711,30.675,84.046,83.361
316.458,4.259,20.845,30.574,83.982,83.290
316.500,4.261,20.937,30.689,84.009,83.257
316.542,4.260,20.967,30.359,83.990,83.227
316.583,4.261,20.478,30.317,83.936,83.135
316.625,4.261,20.956,30.612,83.893,83.157
316.667,4.261,20.702,30.567,83.925,83.115
316.708,4.261,20.670,30.522,83.901,83.050
316.750,4.259,20.923,30.438,83.904,83.050
316.792,4.258,20.951,30.523,83.866,83.023
316.833,4.258,20.836,30.724,83.863,83.023
316.875,4.258,20.938,30.417,83.922,83.089
316.958,5.949,28.656,30.558,86.271,85.067
317.000,5.949,28.503,30.478,86.485,85.287
317.042,5.950,28.594,30.582,86.570,85.364
317.083,5.949,28.525,30.289,86.568,85.324
317.125,5.948,28.415,30.290,86.519,85.301
317.167,5.948,28.612,30.304,86.486,85.275
317.208,5.949,28.429,30.337,86.506,85.275
317.250,5.948,28.093,30.367,86.448,85.241
317.292,5.948,28.584,30.571,86.430,85.214
317.375,3.674,18.643,29.811,83.281,82.561
317.417,3.674,18.730,30.072,82.748,82.126
317.458,3.674,18.733,30.139,82.693,81.988
317.500,3.674,18.338,30.076,82.577,81.868
317.542,3.674,18.430,30.124,82.503,81.752
317.583,3.673,18.664,30.208,82.430,81.761
317.625,3.675,18.617,29.893,82.464,81.777
317.667,3.674,18.761,30.327,82.609,81.922
317.708,3.674,18.512,29.938,82.507,81.790
317.750,3.673,18.441,30.221,82.546,81.834
317.792,3.673,18.264,30.028,82.295,81.594
317.833,3.673,18.618,29.985,82.283,81.617
317.875,3.673,18.453,29.798,82.387,81.696
317.958,5.947,28.516,30.490,86.757,85.557
318.000,5.948,29.224,30.402,87.069,85.934
318.042,5.949,29.065,30.530,87.135,85.975
318.083,5.949,29.225,30.525,87.174,85.978
318.125,5.946,28.982,30.411,87.188,86.023
318.167,5.948,29.086,30.226,87.163,85.973
318.208,5.948,29.249,30.167,87.128,85.903
318.250,5.946,28.917,30.212,87.089,85.886
318.292,5.946,29.070,29.921,87.132,85.916
318.375,3.675,18.771,29.857,83.342,82.562
318.417,3.674,18.486,29.881,82.665,81.941
318.458,3.674,18.453,29.990,82.602,81.874
318.500,3.674,18.757,30.206,82.585,81.865
318.542,3.675,18.766,30.129,82.656,81.993
318.583,3.675,18.511,30.097,82.637,81.953
318.625,3.674,18.543,30.042,82.556,81.831
318.667,3.675,18.490,29.898,82.556,81.880
318.708,3.675,18.770,30.069,82.573,81.867
318.750,3.674,18.645,30.241,82.532,81.835
318.792,3.674,18.565,30.108,82.535,81.871
318.833,3.674,18.848,30.202,82.588,81.904
318.875,3.674,18.712,30.087,82.648,81.913
318.958,5.946,28.538,30.412,86.909,85.772
319.000,5.947,28.864,30.256,87.128,85.961
319.042,5.948,28.722,30.462,87.134,85.988
319.083,5.950,28.467,30.428,87.172,85.999
319.125,5.948,27.992,30.362,87.190,86.006
319.167,5.949,28.097,30.375,87.193,86.078
319.208,5.951,28.101,30.480,87.209,86.057
319.250,5.950,28.719,30.535,87.220,86.029
319.292,5.950,28.751,30.277,87.495,86.339
319.375,3.677,18.455,29.532,84.811,83.757
319.417,3.676,17.932,29.943,83.159,82.444
319.458,3.675,18.368,29.921,82.984,82.273
319.500,3.674,18.351,29.804,83.088,82.409
319.542,3.676,18.242,29.886,83.205,82.519
319.583,3.676,18.135,30.119,83.131,82.498
319.625,3.676,18.049,30.192,83.039,82.382
319.667,3.675,18.408,29.989,82.954,82.238
319.708,3.676,18.228,29.969,82.942,82.259
319.750,3.677,18.378,29.952,83.065,82.324
319.792,3.676,18.420,29.693,83.143,82.411
319.833,3.675,18.401,29.865,83.096,82.343
319.875,3.675,18.393,29.904,83.030,82.322
319.958,5.950,29.154,30.291,87.804,86.620
320.000,5.948,29.240,30.106,88.133,86.969
320.042,5.950,29.273,30.211,88.171,87.038
320.083,5.950,29.280,30.103,88.179,87.103
320.125,5.950,29.222,29.956,88.206,87.163
320.167,5.950,29.148,30.310,88.186,87.108
320.208,5.951,29.277,30.157,88.108,86.989
320.250,5.950,29.236,30.156,88.062,87.000
320.292,5.951,29.004,30.050,88.075,86.969
320.375,5.950,29.230,30.385,88.113,86.935
320.417,5.949,29.211,30.163,88.194,87.041
320.458,5.950,29.021,30.161,88.225,87.118
320.500,5.950,29.118,29.993,88.198,87.135
320.542,5.951,29.136,30.118,88.169,87.125
320.583,5.951,29.001,30.053,88.163,87.113
320.625,5.951,29.215,30.267,88.173,87.091
320.667,5.950,29.221,30.378,88.119,87.028
320.708,5.951,29.177,30.227,88.124,86.983
320.750,5.951,29.334,30.179,88.097,86.935
320.792,5.952,29.124,30.124,88.076,86.940
320.833,5.949,29.255,30.183,88.067,86.942
320.875,5.950,29.290,29.914,88.061,86.908
320.958,5.950,29.223,29.987,87.979,86.824
321.000,5.950,29.193,30.210,87.953,86.816
321.042,5.950,28.552,30.336,87.996,86.832
321.083,5.951,29.100,30.276,88.014,86.848
321.125,5.951,29.244,30.272,88.004,86.824
321.167,5.951,29.237,30.256,88.050,86.885
321.208,5.953,29.191,30.072,88.056,86.771
321.250,5.949,29.098,30.156,88.081,86.888
321.292,5.918,29.065,29.998,87.997,86.794
321.375,5.919,29.499,30.314,87.997,86.832
321.417,5.920,29.632,30.271,87.995,86.854
321.458,5.918,29.609,30.373,87.996,86.872
321.500,5.890,29.542,30.162,87.944,86.877
321.542,5.890,29.522,30.133,87.966,86.914
321.583,5.889,29.495,30.210,87.937,86.893
321.625,5.890,29.566,30.047,87.905,86.899
321.667,5.889,29.352,30.237,87.864,86.806
321.708,5.891,29.318,30.418,87.792,86.722
321.750,5.953,29.325,30.246,87.970,86.904
321.792,5.953,29.355,30.264,88.045,86.949
321.833,5.953,29.336,30.240,88.072,86.873
321.875,5.952,29.307,30.194,88.079,86.969
321.958,5.951,29.232,30.222,88.161,87.015
322.000,5.951,29.545,30.273,88.141,86.950
322.042,5.950,29.332,30.245,88.119,86.917
322.083,5.951,29.210,30.044,88.126,86.920
322.125,5.951,29.372,30.054,88.119,86.931
322.167,5.951,29.298,29.960,88.131,86.909
322.208,5.951,29.097,30.188,88.119,86.881
322.250,5.950,29.329,30.117,88.110,86.901
322.292,5.950,29.207,29.958,88.078,86.842
322.375,3.676,18.451,29.531,84.644,83.914
322.417,3.676,18.338,29.417,83.187,82.490
322.458,3.677,18.343,29.627,82.887,82.227
322.500,3.676,17.912,29.807,82.876,82.232
322.542,3.676,18.004,29.463,82.886,82.140
322.583,3.676,18.289,29.619,82.863,82.186
322.625,3.676,18.323,29.702,82.856,82.190
322.667,3.676,18.155,29.738,82.871,82.180
322.708,3.676,18.356,29.596,82.820,82.031
322.750,3.675,18.052,29.860,82.775,82.042
322.792,3.675,18.308,29.850,82.818,82.069
322.833,3.675,18.212,29.620,82.824,82.060
322.875,3.675,18.269,29.605,82.880,82.099
322.958,5.948,28.299,30.379,88.074,86.888
323.000,5.950,28.228,30.355,88.306,87.107
323.042,5.951,28.265,30.178,88.316,87.099
323.083,5.949,28.298,29.841,88.311,87.028
323.125,5.949,28.395,29.813,88.295,86.900
323.167,5.949,28.034,29.710,88.283,87.053
323.208,5.949,28.202,29.924,88.288,87.003
323.250,5.948,28.288,29.839,88.303,87.029
323.292,5.948,27.629,30.167,88.254,86.976
323.375,4.259,21.207,29.643,84.681,83.831
323.417,4.260,21.366,29.955,84.050,83.278
323.458,4.260,21.186,29.946,83.942,83.236
323.500,4.261,21.221,30.273,83.950,83.203
323.542,4.261,21.625,30.215,83.911,83.223
323.583,4.262,21.577,29.941,83.916,83.183
323.625,4.262,21.483,30.078,83.894,83.262
323.667,4.260,21.348,30.101,84.028,83.282
323.708,4.260,21.477,30.093,83.918,83.140
323.750,4.260,21.484,30.162,83.861,83.090
323.792,4.260,21.241,29.759,83.856,83.037
323.833,4.259,21.286,30.112,83.900,83.031
323.875,4.260,21.296,30.072,83.899,83.061
323.958,5.949,29.455,30.462,87.533,86.397
324.000,5.948,29.504,30.165,87.647,86.486
324.042,5.949,29.511,30.451,87.580,86.485
324.083,5.948,29.602,30.295,87.550,86.404
324.125,5.949,29.232,30.430,87.473,86.380
324.167,5.950,29.544,30.044,87.448,86.200
324.208,5.949,29.522,29.976,87.455,86.248
324.250,5.949,29.558,30.150,87.478,86.275
324.292,5.949,29.396,30.162,87.543,86.349
324.375,4.260,21.440,29.858,84.419,83.592
324.417,4.259,21.483,30.213,83.882,83.163
324.458,4.260,21.485,30.278,83.814,83.156
324.500,4.261,21.599,29.965,83.867,83.106
324.542,4.261,21.437,30.351,83.920,83.188
324.583,4.261,21.366,30.277,83.800,83.062
324.625,4.261,21.114,30.273,83.773,83.088
324.667,4.261,21.036,29.940,83.764,83.006
324.708,4.261,21.078,29.872,83.757,82.952
324.750,4.260,21.332,30.125,83.706,82.863
324.792,4.259,21.367,30.123,83.676,82.824
324.833,4.261,21.328,30.144,83.708,82.871
324.875,4.260,20.875,30.063,83.793,82.934
324.958,5.949,29.313,30.333,87.343,86.201
325.000,5.950,29.041,30.306,87.467,86.343
325.042,5.950,29.238,30.125,87.461,86.332
325.083,5.948,28.746,30.138,87.482,86.271
325.125,5.946,29.333,30.108,87.450,86.274
325.167,5.946,29.398,30.174,87.413,86.270
325.208,5.948,29.356,29.995,87.406,86.238
325.250,5.947,29.240,30.052,87.414,86.126
325.292,5.945,28.929,30.202,87.401,86.250
325.375,3.673,18.187,29.827,85.104,84.386
325.417,3.674,18.624,30.175,84.620,84.014
325.458,3.675,18.450,30.389,84.579,84.016
325.500,3.676,18.453,30.475,84.655,84.078
325.542,3.676,18.170,30.178,84.775,84.183
325.583,3.677,18.359,30.483,84.531,83.905
325.625,3.675,18.282,30.186,84.340,83.693
325.667,3.675,17.798,30.166,84.178,83.515
325.708,3.675,18.202,30.314,84.169,83.443
325.750,3.674,18.316,30.315,84.121,83.417
325.792,3.675,18.133,30.191,83.822,83.110
325.833,3.674,18.211,30.277,83.763,83.068
325.875,3.674,17.862,30.124,83.755,83.049
325.958,5.947,29.312,30.659,88.023,86.921
326.000,5.948,29.231,30.502,87.626,86.442
326.042,5.948,29.234,30.581,87.584,86.404
326.083,5.947,29.198,30.570,87.553,86.389
326.125,5.947,29.244,30.514,87.507,86.311
326.167,5.947,29.250,30.696,87.441,86.292
326.208,5.947,29.267,30.579,87.466,86.304
326.250,5.947,29.167,30.517,87.475,86.307
326.292,5.947,29.282,30.626,87.486,86.366
326.375,3.674,18.540,30.268,84.279,83.555
326.417,3.674,18.613,30.146,83.511,82.864
326.458,3.675,18.574,30.285,83.410,82.816
326.500,3.675,18.746,30.420,83.491,82.923
326.542,3.677,18.605,30.492,83.554,82.914
326.583,3.676,18.715,30.375,83.501,82.811
326.625,3.676,18.658,30.370,83.381,82.777
326.667,3.677,18.211,30.361,83.393,82.744
326.708,3.675,18.529,30.416,83.367,82.671
326.750,3.675,18.664,30.329,83.352,82.631
326.792,3.676,18.107,30.103,83.384,82.660
326.833,3.675,18.556,30.065,83.436,82.747
326.875,3.675,18.643,30.206,83.431,82.706
326.958,5.948,28.596,30.975,87.059,85.885
327.000,5.947,28.996,30.463,87.490,86.305
327.042,5.947,29.089,30.931,87.538,86.312
327.083,5.947,29.087,30.541,87.628,86.423
327.125,5.948,28.962,30.691,87.601,86.417
327.167,5.947,29.069,30.398,87.528,86.349
327.208,5.946,29.067,30.428,87.508,86.323
327.250,5.946,28.863,30.523,87.490,86.341
327.292,5.945,29.068,30.539,87.481,86.238
327.375,5.946,29.093,30.280,87.527,86.350
327.417,5.948,29.229,30.693,87.596,86.553
327.458,5.949,29.202,30.668,87.692,86.620
327.500,5.951,29.330,30.628,87.748,86.676
327.542,5.952,28.972,30.498,87.772,86.670
327.583,5.952,28.999,30.605,87.762,86.797
327.625,5.953,29.189,30.450,87.691,86.510
327.667,5.949,28.830,30.609,87.618,86.508
327.708,5.951,29.250,30.414,87.594,86.476
327.750,5.950,28.795,30.352,87.573,86.439
327.792,5.950,29.065,30.561,87.593,86.437
327.833,5.952,28.648,30.638,87.624,86.489
327.875,5.950,29.238,30.675,87.627,86.432
327.958,5.950,29.060,30.366,87.567,86.335
328.000,5.951,29.138,30.446,87.574,86.374
328.042,5.950,29.190,30.400,87.550,86.352
328.083,5.949,28.809,30.224,87.536,86.313
328.125,5.949,29.214,30.387,87.510,86.334
328.167,5.947,29.137,30.343,87.458,86.291
328.208,5.947,29.112,30.357,87.439,86.263
328.250,5.948,29.044,30.545,87.431,86.205
328.292,5.946,28.825,30.208,87.443,86.266
328.375,5.946,29.222,30.531,87.531,86.394
328.417,5.948,29.186,30.618,87.659,86.564
328.458,5.950,29.109,30.458,87.705,86.662
328.500,5.951,28.960,30.639,87.793,86.709
328.542,5.952,28.699,30.694,87.827,86.788
328.583,5.952,28.913,30.354,87.714,86.686
328.625,5.951,29.092,30.498,87.714,86.633
328.667,5.799,29.406,30.513,87.418,86.308
328.708,5.799,28.353,30.574,87.336,86.256
328.750,5.799,28.391,30.706,87.219,86.180
328.792,5.951,28.344,30.691,87.527,86.375
328.833,5.952,28.454,30.351,87.600,86.430
328.875,5.951,27.513,30.596,87.629,86.438
328.958,5.950,27.869,30.356,87.583,86.321
329.000,5.949,28.253,30.389,87.586,86.329
329.042,5.949,28.010,30.488,87.595,86.358
329.083,5.948,28.281,30.261,87.601,86.349
329.125,5.948,27.578,30.388,87.568,86.379
329.167,5.948,28.244,30.374,87.564,86.385
329.208,5.951,28.189,30.506,87.563,86.377
329.250,5.949,27.989,30.512,87.521,86.349
329.292,5.949,28.461,30.624,87.528,86.338
329.375,3.676,17.801,30.090,84.390,83.668
329.417,3.676,18.301,30.006,83.656,83.064
329.458,3.676,17.857,30.199,83.609,83.030
329.500,3.678,18.313,30.360,83.653,83.066
329.542,3.679,18.281,30.137,83.707,83.116
329.583,3.678,18.410,30.099,83.591,83.020
329.625,3.678,18.296,30.130,83.552,82.961
329.667,3.678,18.091,30.032,83.658,83.046
329.708,3.679,18.324,30.121,83.533,82.931
329.750,3.679,18.305,30.343,83.534,82.862
329.792,3.679,17.976,29.952,83.488,82.829
329.833,3.678,17.705,30.197,83.485,82.788
329.875,3.677,17.824,29.992,83.469,82.868
329.958,5.952,28.976,30.697,87.493,86.318
330.000,5.951,28.927,30.719,87.631,86.499
330.042,5.952,28.707,30.615,87.661,86.526
330.083,5.952,28.293,30.459,87.603,86.508
330.125,5.951,28.588,30.776,87.618,86.505
330.167,5.952,28.949,30.514,87.597,86.454
330.208,5.952,28.871,30.795,87.588,86.476
330.250,5.951,28.924,30.511,87.612,86.461
330.292,5.950,28.867,30.525,87.591,86.413
330.375,3.676,18.511,29.850,84.260,83.597
330.417,3.676,18.534,30.115,83.504,82.951
330.458,3.677,18.456,30.232,83.514,82.942
330.500,3.677,18.367,30.377,83.616,83.088
330.542,3.679,18.634,30.096,83.638,83.088
330.583,3.680,18.489,30.351,83.566,83.049
330.625,3.678,18.666,29.998,83.500,82.977
330.667,3.679,18.694,30.463,83.539,83.069
330.708,3.680,18.633,30.266,83.561,83.036
330.750,3.679,18.507,30.550,83.485,82.904
330.792,3.679,18.624,30.107,83.481,82.781
330.833,3.677,18.136,30.042,83.434,82.813
330.875,3.678,18.400,30.119,83.444,82.767
330.958,5.951,29.311,30.659,87.438,86.392
331.000,5.949,28.612,30.681,87.530,86.509
331.042,5.950,29.195,30.677,87.528,86.477
331.083,5.951,29.003,30.391,87.528,86.440
331.125,5.950,29.175,30.339,87.473,86.337
331.167,5.949,29.142,30.410,87.454,86.289
331.208,5.947,28.544,30.686,87.440,86.260
331.250,5.947,29.071,30.471,87.488,86.330
331.292,5.947,29.008,30.518,87.476,86.356
331.375,3.185,18.992,29.018,85.244,84.445
331.417,3.059,14.987,30.899,82.745,82.165
331.458,3.060,14.982,30.868,82.133,81.589
331.500,3.061,15.071,30.799,82.255,81.748
331.542,3.062,15.186,31.026,82.467,82.008
331.583,3.063,15.241,31.081,82.597,82.119
331.625,3.064,15.257,30.996,82.622,82.167
331.667,3.063,15.281,31.255,82.628,82.183
331.708,3.063,15.288,30.943,82.493,82.020
331.750,3.062,15.252,31.169,82.348,81.848
331.792,3.062,15.249,31.212,82.343,81.850
331.833,3.061,15.225,31.199,82.617,82.022
331.875,3.061,15.297,30.885,83.343,82.805
331.958,5.949,28.919,31.358,87.373,86.178
332.000,5.948,29.001,31.373,87.823,86.640
332.042,5.949,28.437,31.198,87.847,86.621
332.083,5.947,29.024,31.452,87.837,86.636
332.125,5.947,28.879,31.158,87.798,86.572
332.167,5.948,28.957,31.270,87.767,86.578
332.208,5.949,28.878,31.159,87.761,86.592
332.250,5.947,28.946,31.085,87.774,86.644
332.292,5.948,28.944,31.319,87.787,86.638
332.375,2.756,14.796,30.581,84.444,83.641
332.417,2.756,15.364,30.727,82.756,82.230
332.458,2.756,15.352,31.012,81.754,81.313
332.500,2.756,15.418,31.193,81.370,80.888
332.542,2.757,15.434,30.847,81.268,80.798
332.583,2.757,15.393,30.973,81.208,80.730
332.625,2.758,15.404,30.742,81.219,80.747
332.667,2.757,15.378,31.058,81.286,80.826
332.708,2.758,15.425,31.197,81.194,80.775
332.750,2.758,15.354,31.190,81.123,80.656
332.792,2.756,15.351,30.871,81.086,80.570
332.833,2.757,15.378,30.955,81.124,80.602
332.875,2.756,15.404,31.047,81.506,80.996
332.958,4.289,20.984,31.282,84.862,84.043
333.000,4.288,21.133,31.174,85.268,84.459
333.042,4.290,20.985,31.134,85.352,84.522
333.083,4.289,21.127,30.977,85.390,84.538
333.125,4.290,21.034,31.301,85.395,84.573
333.167,4.290,20.981,31.196,85.380,84.584
333.208,4.290,21.011,31.019,85.350,84.518
333.250,4.290,20.979,30.954,85.340,84.521
333.292,4.289,20.899,31.033,85.328,84.528
333.375,3.674,18.240,30.965,84.614,83.882
333.417,3.676,18.258,31.184,84.221,83.599
333.458,3.675,18.187,31.128,84.246,83.639
333.500,3.676,18.105,31.439,84.307,83.670
